"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Sunlight (KJ/m²)
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1996"	"1996"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1996"	"1996"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1996"	"1996"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1996"	"1996"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1996"	"1996"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1996"	"1996"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1996"	"1996"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1996"	"1996"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1996"	"1996"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1997"	"1997"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1998"	"1998"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"May"	"5"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"1999"	"1999"			0.0000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"Jan"	"1"	10451.9190
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"Feb"	"2"	13785.1462
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"Mar"	"3"	18081.3726
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"Apr"	"4"	24649.3693
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"May"	"5"	28726.7645
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"Jun"	"6"	28123.1630
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"Jul"	"7"	24962.6942
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"Aug"	"8"	21195.4242
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"Sep"	"9"	19705.0873
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"Oct"	"10"	14811.8232
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"Nov"	"11"	11671.2047
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"	"Dec"	"12"	10577.7819
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2000"	"2000"			18899.6589
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"Jan"	"1"	11109.0174
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"Feb"	"2"	13151.7311
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"Mar"	"3"	18476.8732
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"Apr"	"4"	22843.5780
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"May"	"5"	27764.6965
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"Jun"	"6"	28729.9893
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"Jul"	"7"	24031.6355
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"Aug"	"8"	21642.1468
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"Sep"	"9"	20269.5867
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"Oct"	"10"	16298.6371
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"Nov"	"11"	11724.6133
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"	"Dec"	"12"	9756.3042
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2001"	"2001"			18840.3839
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"Jan"	"1"	10888.7555
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"Feb"	"2"	15077.5021
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"Mar"	"3"	19165.3210
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"Apr"	"4"	24415.7223
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"May"	"5"	29095.7103
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"Jun"	"6"	29153.3390
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"Jul"	"7"	24202.3274
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"Aug"	"8"	22160.7313
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"Sep"	"9"	18934.6840
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"Oct"	"10"	15658.3277
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"Nov"	"11"	11959.0393
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"	"Dec"	"12"	10234.0671
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2002"	"2002"			19259.2221
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"Jan"	"1"	11461.0597
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"Feb"	"2"	13159.6139
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"Mar"	"3"	17870.3355
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"Apr"	"4"	24152.4843
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"May"	"5"	27900.8890
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"Jun"	"6"	28953.8570
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"Jul"	"7"	24716.5139
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"Aug"	"8"	21808.5710
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"Sep"	"9"	19741.7617
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"Oct"	"10"	16703.7352
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"Nov"	"11"	11592.5583
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"	"Dec"	"12"	10358.5271
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2003"	"2003"			19060.5414
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"Jan"	"1"	10294.9855
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"Feb"	"2"	13528.0397
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"Mar"	"3"	19538.3965
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"Apr"	"4"	23660.8273
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"May"	"5"	29104.9455
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"Jun"	"6"	28827.5350
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"Jul"	"7"	24616.8668
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"Aug"	"8"	21233.4681
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"Sep"	"9"	19535.8760
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"Oct"	"10"	15546.7245
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"Nov"	"11"	10848.9230
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"	"Dec"	"12"	10338.3481
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2004"	"2004"			18932.7699
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"Jan"	"1"	10014.1084
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"Feb"	"2"	12171.5143
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"Mar"	"3"	17657.6816
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"Apr"	"4"	23909.9943
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"May"	"5"	28012.7039
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"Jun"	"6"	28308.7873
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"Jul"	"7"	25250.8987
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"Aug"	"8"	21104.8103
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"Sep"	"9"	19434.9293
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"Oct"	"10"	16207.6339
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"Nov"	"11"	12412.5230
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"	"Dec"	"12"	10958.0845
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2005"	"2005"			18816.9123
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"Jan"	"1"	11389.8852
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"Feb"	"2"	14958.4543
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"Mar"	"3"	16967.5971
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"Apr"	"4"	23911.0343
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"May"	"5"	28169.0729
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"Jun"	"6"	28637.5920
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"Jul"	"7"	23910.6968
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"Aug"	"8"	21192.4026
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"Sep"	"9"	19894.4600
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"Oct"	"10"	15729.5206
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"Nov"	"11"	12203.1920
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"	"Dec"	"12"	10417.1529
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2006"	"2006"			18956.9623
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"Jan"	"1"	10833.7213
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"Feb"	"2"	13683.4389
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"Mar"	"3"	19343.7890
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"Apr"	"4"	23697.9117
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"May"	"5"	27326.9758
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"Jun"	"6"	28794.3740
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"Jul"	"7"	23771.3535
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"Aug"	"8"	21566.0713
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"Sep"	"9"	19724.7030
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"Oct"	"10"	16713.3681
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"Nov"	"11"	12253.2850
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"	"Dec"	"12"	9770.8116
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2007"	"2007"			18976.3104
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"Jan"	"1"	10862.5319
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"Feb"	"2"	14033.9162
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"Mar"	"3"	19804.6203
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"Apr"	"4"	25253.7177
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"May"	"5"	27456.3077
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"Jun"	"6"	29186.3970
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"Jul"	"7"	23302.8329
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"Aug"	"8"	21318.8065
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"Sep"	"9"	19909.9600
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"Oct"	"10"	16561.2706
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"Nov"	"11"	11937.3753
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"	"Dec"	"12"	9667.3829
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2008"	"2008"			19108.7252
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"Jan"	"1"	11182.7655
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"Feb"	"2"	14504.7582
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"Mar"	"3"	19703.5126
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"Apr"	"4"	24139.9863
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"May"	"5"	27221.1748
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"Jun"	"6"	27235.6000
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"Jul"	"7"	24428.3029
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"Aug"	"8"	22655.9961
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"Sep"	"9"	19116.8147
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"Oct"	"10"	16275.2994
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"Nov"	"11"	12339.5040
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"	"Dec"	"12"	10316.5719
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2009"	"2009"			19113.3773
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"Jan"	"1"	11057.7626
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"Feb"	"2"	13563.2771
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"Mar"	"3"	19310.2219
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"Apr"	"4"	24064.3390
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"May"	"5"	28132.2110
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"Jun"	"6"	28332.9323
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"Jul"	"7"	23619.7997
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"Aug"	"8"	21611.9645
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"Sep"	"9"	20240.8040
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"Oct"	"10"	16179.4626
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"Nov"	"11"	12061.8280
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"	"Dec"	"12"	9609.3703
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2010"	"2010"			19002.5025
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"Jan"	"1"	11775.9126
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"Feb"	"2"	13951.4236
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"Mar"	"3"	19419.4252
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"Apr"	"4"	24347.8110
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"May"	"5"	27984.9971
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"Jun"	"6"	29361.5550
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"Jul"	"7"	24007.0855
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"Aug"	"8"	22071.9200
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"Sep"	"9"	19208.4530
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"Oct"	"10"	16226.6842
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"Nov"	"11"	12028.8380
	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"	"Dec"	"12"	10018.0142
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"	"2011"	"2011"			19220.9994
"Total"	"Arizona"	"04"	"Navajo County, AZ"	"04017"					19015.6729
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"May"	"5"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1979"	"1979"			0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"May"	"5"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1980"	"1980"			0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"May"	"5"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1981"	"1981"			0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"May"	"5"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1982"	"1982"			0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1983"	"1983"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Pima County, AZ"	"04019"	"1983"	"1983"	"Feb"	"2"	0.0000
