"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (F)	Avg Daily Max Heat Index (F)
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2004"	"2004"	"Jul"	"7"	89.2237	86.7527
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2004"	"2004"	"Aug"	"8"	86.3573	85.1549
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2004"	"2004"	"Sep"	"9"	83.1551	83.8212
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2004"	"2004"	"Oct"	"10"	71.6913	80.2616
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2004"	"2004"	"Nov"	"11"	60.2014	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2004"	"2004"	"Dec"	"12"	56.9140	Missing
"Total"	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2004"	"2004"			72.3622	84.2110
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"Jan"	"1"	57.0865	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"Feb"	"2"	55.2128	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"Mar"	"3"	61.3679	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"Apr"	"4"	70.7653	79.2913
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"May"	"5"	81.0503	84.2934
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"Jun"	"6"	87.3777	86.0709
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"Jul"	"7"	91.6013	89.7348
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"Aug"	"8"	85.0742	85.5100
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"Sep"	"9"	85.4239	83.8255
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"Oct"	"10"	74.9839	82.3613
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"Nov"	"11"	68.3259	79.2429
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"	"Dec"	"12"	61.6381	Missing
"Total"	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2005"	"2005"			73.4236	85.8036
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"Jan"	"1"	60.9882	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"Feb"	"2"	63.8658	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"Mar"	"3"	60.8486	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"Apr"	"4"	72.6386	79.8078
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"May"	"5"	82.7209	82.4265
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"Jun"	"6"	91.3145	87.3376
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"Jul"	"7"	89.8621	89.3103
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"Aug"	"8"	84.8620	84.8772
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"Sep"	"9"	80.2045	82.3792
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"Oct"	"10"	73.2232	82.7169
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"Nov"	"11"	68.8937	79.0429
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"	"Dec"	"12"	57.8220	Missing
"Total"	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2006"	"2006"			73.9724	85.4496
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"Jan"	"1"	51.5776	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"Feb"	"2"	59.0763	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"Mar"	"3"	67.8518	80.7791
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"Apr"	"4"	71.9086	79.7970
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"May"	"5"	81.1214	81.8254
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"Jun"	"6"	89.9839	87.1219
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"Jul"	"7"	88.8179	88.1232
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"Aug"	"8"	86.4343	87.2512
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"Sep"	"9"	83.2863	84.2812
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"Oct"	"10"	76.2803	80.6340
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"Nov"	"11"	70.5876	79.3229
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"	"Dec"	"12"	52.8774	Missing
"Total"	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2007"	"2007"			73.3724	85.3025
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"Jan"	"1"	53.4562	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"Feb"	"2"	59.7609	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"Mar"	"3"	66.1438	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"Apr"	"4"	73.3290	80.0434
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"May"	"5"	77.0679	82.1119
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"Jun"	"6"	91.0147	87.3749
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"Jul"	"7"	85.0260	86.0702
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"Aug"	"8"	83.6567	85.0942
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"Sep"	"9"	82.5753	82.5285
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"Oct"	"10"	77.2632	80.2238
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"Nov"	"11"	67.3861	79.8733
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"	"Dec"	"12"	57.1748	Missing
"Total"	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2008"	"2008"			72.8297	84.4901
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"Jan"	"1"	60.5028	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"Feb"	"2"	62.7536	79.6167
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"Mar"	"3"	67.1736	79.3150
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"Apr"	"4"	70.2984	80.2390
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"May"	"5"	83.4846	82.2222
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"Jun"	"6"	85.6547	83.6898
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"Jul"	"7"	94.5533	91.2590
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"Aug"	"8"	93.0194	89.1681
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"Sep"	"9"	87.9476	84.8846
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"Oct"	"10"	73.5469	81.6195
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"Nov"	"11"	69.4335	79.9298
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"	"Dec"	"12"	55.7057	Missing
"Total"	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2009"	"2009"			75.4102	85.9647
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"Jan"	"1"	57.7156	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"Feb"	"2"	55.9510	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"Mar"	"3"	62.8951	78.4000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"Apr"	"4"	69.2626	78.8789
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"May"	"5"	78.3209	81.2629
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"Jun"	"6"	89.2492	86.5233
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"Jul"	"7"	90.3698	88.5782
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"Aug"	"8"	88.9539	88.1458
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"Sep"	"9"	87.5329	85.5326
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"Oct"	"10"	75.9478	81.7235
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"Nov"	"11"	62.9865	78.9667
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"	"Dec"	"12"	62.6816	Missing
"Total"	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2010"	"2010"			73.5917	86.1720
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"Jan"	"1"	58.4842	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"Feb"	"2"	55.7779	Missing
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"Mar"	"3"	70.3721	79.0077
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"Apr"	"4"	74.6590	79.9275
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"May"	"5"	77.8368	81.7695
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"Jun"	"6"	91.7476	87.5284
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"Jul"	"7"	90.9985	88.2599
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"Aug"	"8"	92.1273	89.9574
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"Sep"	"9"	87.5275	85.1342
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"Oct"	"10"	78.3641	81.4727
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"Nov"	"11"	63.6792	78.7000
	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"	"Dec"	"12"	53.4137	Missing
"Total"	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"	"2011"	"2011"			74.6841	86.2880
"Total"	"Arizona"	"04"	"Santa Cruz County, AZ"	"04023"					73.7648	85.3720
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1979"	"1979"			Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1980"	"1980"			Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1981"	"1981"			Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1982"	"1982"			Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1983"	"1983"			Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1984"	"1984"			Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1985"	"1985"			Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1986"	"1986"			Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1987"	"1987"			Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1988"	"1988"			Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1989"	"1989"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1989"	"1989"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1989"	"1989"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1989"	"1989"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1989"	"1989"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1989"	"1989"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Yavapai County, AZ"	"04025"	"1989"	"1989"	"Jul"	"7"	Missing	Missing
